D,T,C
19/09/09,14:42:24,10.4581998
19/09/09,14:42:25,10.726304399999998
19/09/09,14:42:26,13.357621399999998
19/09/09,14:42:27,9.250827799999998
19/09/09,14:42:28,16.820092400000004
19/09/09,14:42:29,17.6146211
19/09/09,14:42:30,17.0289753
19/09/09,14:42:31,15.668770199999999
19/09/09,14:42:32,16.6263344
19/09/09,14:42:33,11.396794499999999
19/09/09,14:42:34,12.2204454
19/09/09,14:42:35,16.146528699999998
19/09/09,14:42:36,9.1474429
19/09/09,14:42:37,10.4687266
19/09/09,14:42:38,13.4650196
19/09/09,14:42:39,15.0508418
19/09/09,14:42:40,16.3929306
19/09/09,14:42:41,8.615102499999999
19/09/09,14:42:42,13.5944259
19/09/09,14:42:43,15.022747199999996
19/09/09,14:42:44,10.4580267
19/09/09,14:42:45,18.5993156
19/09/09,14:42:46,17.630076000000003
19/09/09,14:42:47,14.8437319
19/09/09,14:42:48,18.090534299999998
19/09/09,14:42:49,14.3630089
19/09/09,14:42:50,4.6480043
19/09/09,14:42:51,14.191263200000002
19/09/09,14:42:52,16.276340700000002
19/09/09,14:42:53,10.694420799999998
19/09/09,14:42:54,5.291406500000001
19/09/09,14:42:55,15.1876017
19/09/09,14:42:56,10.097276100000002
19/09/09,14:42:57,16.6438544
19/09/09,14:42:58,17.1078715
19/09/09,14:42:59,12.6303872
19/09/09,14:43:00,14.5110118
19/09/09,14:43:01,16.689444
19/09/09,14:43:02,18.584129
19/09/09,14:43:03,18.8038555
19/09/09,14:43:04,11.697465100000002
19/09/09,14:43:05,4.940624199999999
19/09/09,14:43:06,12.522522699999998
19/09/09,14:43:07,15.498090099999999
19/09/09,14:43:08,13.904363299999998
19/09/09,14:43:09,16.0837997
19/09/09,14:43:10,17.7955315
19/09/09,14:43:11,15.844693099999999
19/09/09,14:43:12,17.8221254
19/09/09,14:43:13,16.741316999999995
19/09/09,14:43:14,16.708339399999996
19/09/09,14:43:15,16.3950603
19/09/09,14:43:16,16.287648299999997
19/09/09,14:43:17,15.013465200000002
19/09/09,14:43:18,16.4706427
19/09/09,14:43:19,15.8130205
19/09/09,14:43:20,15.294018699999999
19/09/09,14:43:21,15.247883400000001
19/09/09,14:43:22,12.317190199999997
19/09/09,14:43:23,14.452232099999998
19/09/09,14:43:24,13.8779728
19/09/09,14:43:25,14.215761300000002
19/09/09,14:43:26,15.838895500000001
19/09/09,14:43:27,15.644481599999999
19/09/09,14:43:28,16.6078463
19/09/09,14:43:29,16.2198137
19/09/09,14:43:30,15.700120300000002
19/09/09,14:43:31,16.007972600000002
19/09/09,14:43:32,15.3926459
19/09/09,14:43:33,14.191998600000003
19/09/09,14:43:34,14.5159444
19/09/09,14:43:35,14.2336731
19/09/09,14:43:36,13.998708800000001
19/09/09,14:43:37,15.249741700000005
19/09/09,14:43:38,16.2285134
19/09/09,14:43:39,14.5791799
19/09/09,14:43:40,13.832042300000001
19/09/09,14:43:41,13.287647
19/09/09,14:43:42,12.570396699999998
19/09/09,14:43:43,14.1256075
19/09/09,14:43:44,13.256884699999999
19/09/09,14:43:45,10.271662000000001
19/09/09,14:43:46,11.6412512
19/09/09,14:43:47,11.674434900000001
19/09/09,14:43:48,11.7002185
19/09/09,14:43:49,12.77592
19/09/09,14:43:50,13.276664399999998
19/09/09,14:43:51,13.5858089
19/09/09,14:43:52,13.738526100000001
19/09/09,14:43:53,13.523294099999998
19/09/09,14:43:54,15.394816200000003
19/09/09,14:43:55,16.4996583
19/09/09,14:43:56,15.220500200000002
19/09/09,14:43:57,13.579975200000002
19/09/09,14:43:58,15.610152000000001
19/09/09,14:43:59,16.4685257
19/09/09,14:44:00,16.450979999999998
19/09/09,14:44:01,16.5288929
19/09/09,14:44:02,15.8044005
19/09/09,14:44:03,16.0163908
19/09/09,14:44:04,16.1764538
19/09/09,14:44:05,16.4344181
19/09/09,14:44:06,15.912149199999998
19/09/09,14:44:07,15.994611099999997
19/09/09,14:44:08,16.074319799999998
19/09/09,14:44:09,16.231848900000003
19/09/09,14:44:10,16.7724106
19/09/09,14:44:11,16.4231588
19/09/09,14:44:12,18.348131900000002
19/09/09,14:44:13,16.5298324
19/09/09,14:44:14,16.173532100000003
19/09/09,14:44:15,16.414033099999997
19/09/09,14:44:16,16.5961607
19/09/09,14:44:17,15.251854799999998
19/09/09,14:44:18,16.5104827
19/09/09,14:44:19,16.4167473
19/09/09,14:44:20,16.235095500000003
19/09/09,14:44:21,16.8033997
19/09/09,14:44:22,16.4150601
19/09/09,14:44:23,15.9747243
19/09/09,14:44:24,15.9781814
19/09/09,14:44:25,15.191908600000001
19/09/09,14:44:26,11.9603532
19/09/09,14:44:27,13.270295799999996
19/09/09,14:44:28,9.3313964
19/09/09,14:44:29,14.086906999999998
19/09/09,14:44:30,12.241021100000001
19/09/09,14:44:31,11.9360911
19/09/09,14:44:32,13.612056999999998
19/09/09,14:44:33,13.724295399999999
19/09/09,14:44:34,13.705749899999999
19/09/09,14:44:35,12.2536649
19/09/09,14:44:36,12.861581199999998
19/09/09,14:44:37,16.6941339
19/09/09,14:44:38,16.7268982
19/09/09,14:44:39,11.4589066
19/09/09,14:44:40,5.577427699999999
19/09/09,14:44:41,14.260643699999997
19/09/09,14:44:42,9.439518200000002
19/09/09,14:44:43,8.373993000000002
19/09/09,14:44:44,14.633799000000002
19/09/09,14:44:45,10.3073064
19/09/09,14:44:46,16.63006
19/09/09,14:44:47,18.806599200000004
19/09/09,14:44:48,18.5504056
19/09/09,14:44:49,18.8075206
19/09/09,14:44:50,16.467683400000002
19/09/09,14:44:51,17.7990408
19/09/09,14:44:52,18.3629889
19/09/09,14:44:53,9.733550600000001
19/09/09,14:44:54,15.6613225
19/09/09,14:44:55,17.180197
19/09/09,14:44:56,15.1534905
19/09/09,14:44:57,16.4822073
19/09/09,14:44:58,15.6480549
19/09/09,14:44:59,15.733548500000001
19/09/09,14:45:00,16.3544935
19/09/09,14:45:01,16.6596622
19/09/09,14:45:02,16.412586099999995
19/09/09,14:45:03,16.5140048
19/09/09,14:45:04,16.741799200000003
19/09/09,14:45:05,14.815512900000002
19/09/09,14:45:06,15.262839599999998
19/09/09,14:45:07,14.4239665
19/09/09,14:45:08,15.602743000000002
19/09/09,14:45:09,16.264781100000004
19/09/09,14:45:10,15.838662399999999
19/09/09,14:45:11,16.352749000000003
19/09/09,14:45:12,15.6830078
19/09/09,14:45:13,16.6936934
19/09/09,14:45:14,18.925309099999996
19/09/09,14:45:15,16.451462799999998
19/09/09,14:45:16,16.8109333
19/09/09,14:45:17,16.4117144
19/09/09,14:45:18,16.521766200000002
19/09/09,14:45:19,18.3163688
19/09/09,14:45:20,15.508328200000001
19/09/09,14:45:21,16.2191395
19/09/09,14:45:22,16.6474969
19/09/09,14:45:23,16.796284900000003
19/09/09,14:45:24,16.705011199999998
19/09/09,14:45:25,18.3265073
19/09/09,14:45:26,16.3818131
19/09/09,14:45:27,19.1083888
19/09/09,14:45:28,8.673189
19/09/09,14:45:29,5.568197200000001
19/09/09,14:45:30,12.303761999999999
19/09/09,14:45:31,5.688621100000001
19/09/09,14:45:32,12.5241759
19/09/09,14:45:33,13.765899899999997
19/09/09,14:45:34,6.4418846
19/09/09,14:45:35,8.202798699999999
19/09/09,14:45:36,16.580629
19/09/09,14:45:37,15.5753241
19/09/09,14:45:38,16.9852751
19/09/09,14:45:39,15.8137157
19/09/09,14:45:40,7.0188105
19/09/09,14:45:41,10.2051418
19/09/09,14:45:42,16.399539799999996
19/09/09,14:45:43,16.1813733
19/09/09,14:45:44,14.2244055
19/09/09,14:45:45,14.235839
19/09/09,14:45:46,14.949699599999999
19/09/09,14:45:47,14.581993299999997
19/09/09,14:45:48,9.328560500000002
19/09/09,14:45:49,11.776544099999999
19/09/09,14:45:50,14.5029682
19/09/09,14:45:51,16.401203999999996
19/09/09,14:45:52,4.588819
19/09/09,14:45:53,13.982412400000001
19/09/09,14:45:54,12.3079467
19/09/09,14:45:55,15.816202399999998
19/09/09,14:45:56,6.4643479
19/09/09,14:45:57,15.1163152
19/09/09,14:45:58,11.157092800000001
19/09/09,14:45:59,16.0879575
19/09/09,14:46:00,13.2739325
19/09/09,14:46:01,13.176662
19/09/09,14:46:02,6.724295300000001
19/09/09,14:46:03,13.273970700000001
19/09/09,14:46:04,11.229714199999998
19/09/09,14:46:05,15.1967506
19/09/09,14:46:06,13.918516299999999
19/09/09,14:46:07,12.849709500000001
19/09/09,14:46:08,11.544713800000002
19/09/09,14:46:09,7.0496678
19/09/09,14:46:10,10.976069399999998
19/09/09,14:46:11,12.911055700000002
19/09/09,14:46:12,8.301414699999999
19/09/09,14:46:13,9.7917504
19/09/09,14:46:14,15.759218199999998
19/09/09,14:46:15,12.3693977
19/09/09,14:46:16,5.9253143999999995
19/09/09,14:46:17,4.969974100000001
19/09/09,14:46:18,6.2367594
19/09/09,14:46:19,4.4732863
19/09/09,14:46:20,9.9138741
19/09/09,14:46:21,4.9941161
19/09/09,14:46:22,12.7751272
19/09/09,14:46:23,5.6055971
19/09/09,14:46:24,9.887453
19/09/09,14:46:25,11.097173
19/09/09,14:46:26,9.1306289
19/09/09,14:46:27,10.921633000000002
19/09/09,14:46:28,6.5883181
19/09/09,14:46:29,4.593149700000001
19/09/09,14:46:30,5.567888300000001
19/09/09,14:46:31,12.7019436
19/09/09,14:46:32,13.790565
19/09/09,14:46:33,15.012987700000002
19/09/09,14:46:34,13.411607799999999
19/09/09,14:46:35,13.2639329
19/09/09,14:46:36,16.2443276
19/09/09,14:46:37,15.4977754
19/09/09,14:46:38,15.9114671
19/09/09,14:46:39,15.935783500000003
19/09/09,14:46:40,16.876106400000005
19/09/09,14:46:41,4.5169388
19/09/09,14:46:42,6.888624999999999
19/09/09,14:46:43,7.208838999999999
19/09/09,14:46:44,5.0633778000000005
19/09/09,14:46:45,9.871456
19/09/09,14:46:46,5.760189500000001
19/09/09,14:46:47,6.7639645999999995
19/09/09,14:46:48,8.963022
19/09/09,14:46:49,10.3835469
19/09/09,14:46:50,7.5071945
19/09/09,14:46:51,9.4305926
19/09/09,14:46:52,10.738117000000003
19/09/09,14:46:53,9.9537604
19/09/09,14:46:54,15.214009700000002
19/09/09,14:46:55,14.071594399999999
19/09/09,14:46:56,14.469619399999997
19/09/09,14:46:57,14.324515900000002
19/09/09,14:46:58,16.5613563
19/09/09,14:46:59,16.381815099999997
19/09/09,14:47:00,15.4524849
19/09/09,14:47:01,15.5949806
19/09/09,14:47:02,15.5304074
19/09/09,14:47:03,16.2425738
19/09/09,14:47:04,15.750134899999999
19/09/09,14:47:05,16.3000271
19/09/09,14:47:06,14.9521046
19/09/09,14:47:07,14.6472687
19/09/09,14:47:08,18.2603148
19/09/09,14:47:09,16.392285799999996
19/09/09,14:47:10,18.7961646
19/09/09,14:47:11,16.032115400000002
19/09/09,14:47:12,9.973206099999999
19/09/09,14:47:13,16.6489547
19/09/09,14:47:14,13.560983899999998
19/09/09,14:47:15,8.1507465
19/09/09,14:47:16,16.7437951
19/09/09,14:47:17,18.073714600000002
19/09/09,14:47:18,16.106691700000002
19/09/09,14:47:19,18.7785124
19/09/09,14:47:20,8.567413600000002
19/09/09,14:47:21,14.079067200000004
19/09/09,14:47:22,10.783868700000001
19/09/09,14:47:23,14.4543729
19/09/09,14:47:24,13.3944846
19/09/09,14:47:25,16.4115976
19/09/09,14:47:26,16.2769581
19/09/09,14:47:27,13.2250602
19/09/09,14:47:28,8.573114200000001
19/09/09,14:47:29,8.2200972
19/09/09,14:47:30,7.893114799999999
19/09/09,14:47:31,15.262819599999998
19/09/09,14:47:32,9.325204399999999
19/09/09,14:47:33,10.4082511
19/09/09,14:47:34,7.218382099999999
19/09/09,14:47:35,10.044291399999999
19/09/09,14:47:36,15.017542999999998
19/09/09,14:47:37,15.247642899999995
19/09/09,14:47:38,17.8726335
19/09/09,14:47:39,13.4318956
19/09/09,14:47:40,8.461347499999999
19/09/09,14:47:41,12.764264399999997
19/09/09,14:47:42,9.233408500000001
19/09/09,14:47:43,7.6968861
19/09/09,14:47:44,9.7867815
19/09/09,14:47:45,7.7859321
19/09/09,14:47:46,5.6184539
19/09/09,14:47:47,6.871890299999999
19/09/09,14:47:48,4.6605110000000005
19/09/09,14:47:49,15.0507887
19/09/09,14:47:50,15.242433399999998
19/09/09,14:47:51,15.682691100000001
19/09/09,14:47:52,16.3233081
19/09/09,14:47:53,12.9696776
19/09/09,14:47:54,13.82177
19/09/09,14:47:55,13.656469000000001
19/09/09,14:47:56,10.515086699999998
19/09/09,14:47:57,10.228798200000002
19/09/09,14:47:58,12.133997100000002
19/09/09,14:47:59,13.669756
19/09/09,14:48:00,13.162997500000001
19/09/09,14:48:01,10.670563199999998
19/09/09,14:48:02,14.163218200000001
19/09/09,14:48:03,13.049049899999998
19/09/09,14:48:04,13.362779500000002
19/09/09,14:48:05,13.201208800000002
19/09/09,14:48:06,12.968217200000002
19/09/09,14:48:07,12.6034333
19/09/09,14:48:08,14.082465200000001
19/09/09,14:48:09,14.932022400000001
19/09/09,14:48:10,15.420812999999999
19/09/09,14:48:11,15.372395199999998
19/09/09,14:48:12,16.450978
19/09/09,14:48:13,16.3967015
19/09/09,14:48:14,16.4917636
19/09/09,14:48:15,16.581749400000003
19/09/09,14:48:16,18.7268406
19/09/09,14:48:17,18.610240599999997
19/09/09,14:48:18,16.573436800000003
19/09/09,14:48:19,16.3391198
19/09/09,14:48:20,16.5809292
19/09/09,14:48:21,17.757309199999998
19/09/09,14:48:22,16.8002458
19/09/09,14:48:23,8.6248286
19/09/09,14:48:24,11.938373399999998
19/09/09,14:48:25,9.0431062
19/09/09,14:48:26,12.7013837
19/09/09,14:48:27,14.2678993
19/09/09,14:48:28,12.608705999999998
19/09/09,14:48:29,8.3809289
19/09/09,14:48:30,10.5525659
19/09/09,14:48:31,14.974893700000003
19/09/09,14:48:32,17.1193448
19/09/09,14:48:33,14.558384799999999
19/09/09,14:48:34,14.622035499999999
19/09/09,14:48:35,14.692651000000001
19/09/09,14:48:36,17.766413399999998
19/09/09,14:48:37,13.580886
19/09/09,14:48:38,11.1255409
19/09/09,14:48:39,11.735744200000001
19/09/09,14:48:40,12.399130500000002
19/09/09,14:48:41,11.653125100000002
19/09/09,14:48:42,13.372267900000002
19/09/09,14:48:43,13.140713
19/09/09,14:48:44,15.111448600000001
19/09/09,14:48:45,14.3198638
19/09/09,14:48:46,9.2768622
19/09/09,14:48:47,10.392064500000002
19/09/09,14:48:48,15.202356699999998
19/09/09,14:48:49,10.3193767
19/09/09,14:48:50,12.183380300000001
19/09/09,14:48:51,13.951818200000002
19/09/09,14:48:52,15.882994799999997
19/09/09,14:48:53,15.808518500000002
19/09/09,14:48:54,11.1385455
19/09/09,14:48:55,6.744374400000001
19/09/09,14:48:56,6.908492499999999
19/09/09,14:48:57,8.649928
19/09/09,14:48:58,4.8382918
19/09/09,14:48:59,5.1530089
19/09/09,14:49:00,6.400981300000001
19/09/09,14:49:01,5.5456389999999995
19/09/09,14:49:02,8.158824
19/09/09,14:49:03,14.557588800000001
19/09/09,14:49:04,9.256188599999998
19/09/09,14:49:05,9.3947641
19/09/09,14:49:06,4.489930900000001
19/09/09,14:49:07,4.3698352
19/09/09,14:49:08,10.2560297
19/09/09,14:49:09,14.0947703
19/09/09,14:49:10,12.156928799999998
19/09/09,14:49:11,10.3915987
19/09/09,14:49:12,10.3006128
19/09/09,14:49:13,8.1989451
19/09/09,14:49:14,11.630409000000002
19/09/09,14:49:15,5.8681994
19/09/09,14:49:16,4.653196900000001
19/09/09,14:49:17,7.7397631
19/09/09,14:49:18,10.873569400000001
19/09/09,14:49:19,12.7870719
19/09/09,14:49:20,11.390894000000001
19/09/09,14:49:21,12.8341448
19/09/09,14:49:22,10.1862373
19/09/09,14:49:23,16.4967989
19/09/09,14:49:24,9.7096924
19/09/09,14:49:25,7.116329200000001
19/09/09,14:49:26,14.6972486
19/09/09,14:49:27,4.483052
19/09/09,14:49:28,12.7892463
19/09/09,14:49:29,6.840764700000001
19/09/09,14:49:30,13.2709583
19/09/09,14:49:31,6.9591147000000015
19/09/09,14:49:32,7.388451600000001
19/09/09,14:49:33,16.475365399999998
19/09/09,14:49:34,17.2493114
19/09/09,14:49:35,14.6246793
19/09/09,14:49:36,5.522007399999999
19/09/09,14:49:37,6.079018
19/09/09,14:49:38,6.8236631999999995
19/09/09,14:49:39,11.555892799999999
19/09/09,14:49:40,18.162391
19/09/09,14:49:41,17.8225494
19/09/09,14:49:42,15.462866799999999
19/09/09,14:49:43,16.4574131
19/09/09,14:49:44,16.654732600000003
19/09/09,14:49:45,12.876529499999998
19/09/09,14:49:46,9.375991
19/09/09,14:49:47,14.6741547
19/09/09,14:49:48,12.9536426
19/09/09,14:49:49,16.571502
19/09/09,14:49:50,12.7605297
19/09/09,14:49:51,8.8990659
19/09/09,14:49:52,16.2866951
19/09/09,14:49:53,17.5224738
19/09/09,14:49:54,17.371845699999998
19/09/09,14:49:55,18.907629699999998
19/09/09,14:49:56,17.824450499999998
19/09/09,14:49:57,15.6323423
19/09/09,14:49:58,16.4932018
19/09/09,14:49:59,18.3145295
19/09/09,14:50:00,18.9978366
19/09/09,14:50:01,16.757224200000003
19/09/09,14:50:02,16.3266179
19/09/09,14:50:03,18.4386067
19/09/09,14:50:04,18.1228135
19/09/09,14:50:05,17.9008391
19/09/09,14:50:06,18.0054116
19/09/09,14:50:07,12.1082881
19/09/09,14:50:08,6.0174381
19/09/09,14:50:09,6.5961852
19/09/09,14:50:10,4.457938700000001
19/09/09,14:50:11,10.279567
19/09/09,14:50:12,16.553465400000004
19/09/09,14:50:13,15.637120099999997
19/09/09,14:50:14,14.191659399999999
19/09/09,14:50:15,16.489449
19/09/09,14:50:16,12.8500985
19/09/09,14:50:17,10.7688624
19/09/09,14:50:18,6.6634417
19/09/09,14:50:19,15.3778313
19/09/09,14:50:20,11.805686900000001
19/09/09,14:50:21,16.4007898
19/09/09,14:50:22,10.543467699999999
19/09/09,14:50:23,17.8457409
19/09/09,14:50:24,16.658762000000003
19/09/09,14:50:25,16.2553107
19/09/09,14:50:26,17.027612
19/09/09,14:50:27,17.5491895
19/09/09,14:50:28,10.790400400000001
19/09/09,14:50:29,12.278566299999998
19/09/09,14:50:30,16.8301184
19/09/09,14:50:31,16.216585
19/09/09,14:50:32,6.6886244999999995
19/09/09,14:50:33,8.0906764
19/09/09,14:50:34,11.960805
19/09/09,14:50:35,7.782190100000001
19/09/09,14:50:36,16.394639599999998
19/09/09,14:50:37,15.7488285
19/09/09,14:50:38,15.402990999999997
19/09/09,14:50:39,8.0452719
19/09/09,14:50:40,12.646165000000002
19/09/09,14:50:41,12.279569899999998
19/09/09,14:50:42,18.4733694
19/09/09,14:50:43,5.149352100000001
19/09/09,14:50:44,13.459200500000001
19/09/09,14:50:45,16.7477849
19/09/09,14:50:46,6.470566700000002
19/09/09,14:50:47,16.568824900000003
19/09/09,14:50:48,11.3920478
19/09/09,14:50:49,11.9220204
19/09/09,14:50:50,10.066440899999998
19/09/09,14:50:51,6.7085807
19/09/09,14:50:52,2.9600713
19/09/09,14:50:53,9.6660358
19/09/09,14:50:54,12.1029369
19/09/09,14:50:55,11.8955048
19/09/09,14:50:56,10.2474399
19/09/09,14:50:57,13.078601299999997
19/09/09,14:50:58,12.2217221
19/09/09,14:50:59,11.522242599999997
19/09/09,14:51:00,14.070863899999999
19/09/09,14:51:01,13.9690768
19/09/09,14:51:02,15.201398400000002
19/09/09,14:51:03,12.0821165
19/09/09,14:51:04,12.458576899999999
19/09/09,14:51:05,12.9379095
19/09/09,14:51:06,12.670447899999997
19/09/09,14:51:07,11.465836999999997
19/09/09,14:51:08,3.5107365000000006
19/09/09,14:51:09,3.5273907
19/09/09,14:51:10,3.1322935000000003
19/09/09,14:51:11,6.693286499999999
19/09/09,14:51:12,3.5992474
19/09/09,14:51:13,2.9844232
19/09/09,14:51:14,3.258995
19/09/09,14:51:15,3.0805215000000006
19/09/09,14:51:16,4.250399300000001
19/09/09,14:51:17,5.190538700000001
19/09/09,14:51:18,4.6327634
19/09/09,14:51:19,3.3862775
19/09/09,14:51:20,2.5202970999999996
19/09/09,14:51:21,2.5778026
19/09/09,14:51:22,2.8311626000000003
19/09/09,14:51:23,3.0760465
19/09/09,14:51:24,2.9523359000000005
19/09/09,14:51:25,2.8334897999999997
19/09/09,14:51:26,3.6406438000000003
19/09/09,14:51:27,3.8127206
19/09/09,14:51:28,5.274240900000001
19/09/09,14:51:29,4.5201424
19/09/09,14:51:30,4.2068353
19/09/09,14:51:31,4.0469914
19/09/09,14:51:32,6.670414599999998
19/09/09,14:51:33,11.239802700000002
19/09/09,14:51:34,6.932161600000001
19/09/09,14:51:35,4.182529200000001
19/09/09,14:51:36,2.5759059000000004
19/09/09,14:51:37,2.7103735
19/09/09,14:51:38,4.8950051
19/09/09,14:51:39,3.9092765999999997
19/09/09,14:51:40,6.973706599999999
19/09/09,14:51:41,7.7672395
19/09/09,14:51:42,8.4586547
19/09/09,14:51:43,6.328170199999999
19/09/09,14:51:44,8.707704099999999
19/09/09,14:51:45,6.2347604
19/09/09,14:51:46,9.585311699999998
19/09/09,14:51:47,3.4249893999999994
19/09/09,14:51:48,6.0759719
19/09/09,14:51:49,8.4581145
19/09/09,14:51:50,6.0727384
19/09/09,14:51:51,4.1073648
19/09/09,14:51:52,9.0647291
19/09/09,14:51:53,7.3143994
19/09/09,14:51:54,8.964895000000002
19/09/09,14:51:55,13.289012600000001
19/09/09,14:51:56,10.9060064
19/09/09,14:51:57,10.620759400000003
19/09/09,14:51:58,10.7728826
19/09/09,14:51:59,13.7262168
19/09/09,14:52:00,7.2798032
19/09/09,14:52:01,7.072466200000001
19/09/09,14:52:02,3.7127189
19/09/09,14:52:03,2.4465678000000004
19/09/09,14:52:04,2.3408656
19/09/09,14:52:05,2.3367883000000003
19/09/09,14:52:06,2.2900052000000004
19/09/09,14:52:07,2.4572972
19/09/09,14:52:08,2.4911870000000005
19/09/09,14:52:09,2.7343301999999996
19/09/09,14:52:10,5.437456500000001
19/09/09,14:52:11,3.9847831
19/09/09,14:52:12,3.806771
19/09/09,14:52:13,2.9697175
19/09/09,14:52:14,2.7766032000000003
19/09/09,14:52:15,2.7709645
19/09/09,14:52:16,2.8584294999999997
19/09/09,14:52:17,3.0930633
19/09/09,14:52:18,3.2152333000000004
19/09/09,14:52:19,5.973153700000001
19/09/09,14:52:20,8.9585397
19/09/09,14:52:21,5.0795657
19/09/09,14:52:22,7.1255366
19/09/09,14:52:23,13.742418400000002
19/09/09,14:52:24,13.179284400000002
19/09/09,14:52:25,13.496154899999999
19/09/09,14:52:26,12.8786915
19/09/09,14:52:27,11.4064085
19/09/09,14:52:28,12.388203800000001
19/09/09,14:52:29,16.5183479
19/09/09,14:52:30,15.7620804
19/09/09,14:52:31,14.459106000000002
19/09/09,14:52:32,15.264092999999995
19/09/09,14:52:33,14.641521799999998
19/09/09,14:52:34,14.204847399999998
19/09/09,14:52:35,14.252815200000002
19/09/09,14:52:36,13.2059143
19/09/09,14:52:37,11.485994199999999
19/09/09,14:52:38,13.7556419
19/09/09,14:52:39,14.918197999999997
19/09/09,14:52:40,15.5941707
19/09/09,14:52:41,13.539342699999999
19/09/09,14:52:42,13.757216999999999
19/09/09,14:52:43,14.386752399999999
19/09/09,14:52:44,13.551353399999998
19/09/09,14:52:45,12.534294399999999
19/09/09,14:52:46,11.580334800000001
19/09/09,14:52:47,14.308472200000004
19/09/09,14:52:48,14.849462100000004
19/09/09,14:52:49,13.420158
19/09/09,14:52:50,14.711930500000001
19/09/09,14:52:51,14.833783899999997
19/09/09,14:52:52,15.213709299999998
19/09/09,14:52:53,14.849147600000002
19/09/09,14:52:54,13.899460299999998
19/09/09,14:52:55,14.1496884
19/09/09,14:52:56,14.5949734
19/09/09,14:52:57,15.849572599999998
19/09/09,14:52:58,14.6779895
19/09/09,14:52:59,14.995839400000001
19/09/09,14:53:00,14.653847000000003
19/09/09,14:53:01,16.3887633
19/09/09,14:53:02,16.1279239
19/09/09,14:53:03,15.616918700000001
19/09/09,14:53:04,16.506838400000003
19/09/09,14:53:05,15.868309400000001
19/09/09,14:53:06,16.2040202
19/09/09,14:53:07,16.0854238
19/09/09,14:53:08,13.845624599999999
19/09/09,14:53:09,14.965261700000001
19/09/09,14:53:10,16.693396999999997
19/09/09,14:53:11,14.027107799999996
19/09/09,14:53:12,14.098109900000003
19/09/09,14:53:13,15.501864799999998
19/09/09,14:53:14,15.694860600000002
19/09/09,14:53:15,15.857077000000002
19/09/09,14:53:16,16.5436779
19/09/09,14:53:17,16.4164284
19/09/09,14:53:18,16.016515899999998
19/09/09,14:53:19,16.5108124
19/09/09,14:53:20,16.689499799999997
19/09/09,14:53:21,16.795068800000003
19/09/09,14:53:22,16.6351313
19/09/09,14:53:23,16.766757899999998
19/09/09,14:53:24,16.2556168
19/09/09,14:53:25,16.3580566
19/09/09,14:53:26,16.7246773
19/09/09,14:53:27,16.275444699999998
19/09/09,14:53:28,15.698109100000002
19/09/09,14:53:29,14.332448800000002
19/09/09,14:53:30,12.062685399999998
19/09/09,14:53:31,15.082380700000002
19/09/09,14:53:32,14.1464512
19/09/09,14:53:33,5.535979000000001
19/09/09,14:53:34,14.2891887
19/09/09,14:53:35,13.387214499999997
19/09/09,14:53:36,14.3437734
19/09/09,14:53:37,13.940904499999995
19/09/09,14:53:38,13.417001799999998
19/09/09,14:53:39,11.3193435
19/09/09,14:53:40,9.2152601
19/09/09,14:53:41,12.293771200000004
19/09/09,14:53:42,11.0556699
19/09/09,14:53:43,7.597623699999999
19/09/09,14:53:44,6.0447327
19/09/09,14:53:45,11.3150669
19/09/09,14:53:46,7.677704600000001
19/09/09,14:53:47,5.454664599999998
19/09/09,14:53:48,5.2350167999999995
19/09/09,14:53:49,10.4110521
19/09/09,14:53:50,10.0661563
19/09/09,14:53:51,14.372617
19/09/09,14:53:52,12.3923732
19/09/09,14:53:53,12.4413221
19/09/09,14:53:54,9.1904698
19/09/09,14:53:55,13.908055000000001
19/09/09,14:53:56,11.2653261
19/09/09,14:53:57,13.195368200000003
19/09/09,14:53:58,14.880276100000001
19/09/09,14:53:59,12.553092
19/09/09,14:54:00,9.672525
19/09/09,14:54:01,4.5096112999999995
19/09/09,14:54:02,5.5929332
19/09/09,14:54:03,10.655928900000001
19/09/09,14:54:04,10.2094288
19/09/09,14:54:05,16.5191919
19/09/09,14:54:06,16.0110858
19/09/09,14:54:07,18.216146000000002
19/09/09,14:54:08,18.0839182
19/09/09,14:54:09,15.919222800000002
19/09/09,14:54:10,16.300616
19/09/09,14:54:11,16.3540087
19/09/09,14:54:12,17.4250706
19/09/09,14:54:13,13.5685646
19/09/09,14:54:14,10.8738606
19/09/09,14:54:15,5.528193099999999
19/09/09,14:54:16,11.230200699999997
19/09/09,14:54:17,10.282090500000002
19/09/09,14:54:18,9.3756649
19/09/09,14:54:19,4.489682899999999
19/09/09,14:54:20,4.7755912
19/09/09,14:54:21,8.356328999999999
19/09/09,14:54:22,10.7429924
19/09/09,14:54:23,15.5228741
19/09/09,14:54:24,15.453832299999998
19/09/09,14:54:25,14.9356777
19/09/09,14:54:26,9.8414747
19/09/09,14:54:27,10.341104499999998
19/09/09,14:54:28,17.8650513
19/09/09,14:54:29,15.5855953
19/09/09,14:54:30,18.0322749
19/09/09,14:54:31,6.254196600000001
19/09/09,14:54:32,10.486147700000002
19/09/09,14:54:33,5.8190612
19/09/09,14:54:34,9.0549497
19/09/09,14:54:35,16.412197900000002
19/09/09,14:54:36,11.250164199999999
19/09/09,14:54:37,15.544606100000001
19/09/09,14:54:38,16.644383399999995
19/09/09,14:54:39,14.376877200000001
19/09/09,14:54:40,9.8762474
